service_id,date,exception_type
RJUN15-802CAR-1_Weekday-91,20150713,2
RJUN15-802CAR-1_Weekday-91,20150714,2
RJUN15-802CAR-1_Weekday-91,20150715,2
RJUN15-802CAR-1_Weekday-91,20150716,2
RJUN15-802CAR-1_Weekday-91,20150720,2
RJUN15-802CAR-1_Weekday-91,20150721,2
RJUN15-802CAR-1_Weekday-91,20150722,2
RJUN15-802CAR-1_Weekday-91,20150723,2
RJUN15-802CAR-1_Weekday-91,20150727,2
RJUN15-802CAR-1_Weekday-91,20150728,2
RJUN15-802CAR-1_Weekday-91,20150729,2
RJUN15-802CAR-1_Weekday-91,20150730,2
RJUN15-802CAR-1_Weekday-91,20150803,2
RJUN15-802CAR-1_Weekday-91,20150804,2
RJUN15-802CAR-1_Weekday-91,20150805,2
RJUN15-802CAR-1_Weekday-91,20150806,2
RJUN15-802CAR-1_Weekday-91,20150810,2
RJUN15-802CAR-1_Weekday-91,20150811,2
RJUN15-802CAR-1_Weekday-91,20150812,2
RJUN15-802CAR-1_Weekday-91,20150813,2
RJUN15-802CAR-1_Weekday-91,20150817,2
RJUN15-802CAR-1_Weekday-91,20150818,2
RJUN15-802CAR-1_Weekday-91,20150819,2
RJUN15-802CAR-1_Weekday-91,20150820,2
RJUN15-802CAR-1_Weekday-91,20150824,2
RJUN15-802CAR-1_Weekday-91,20150825,2
RJUN15-802CAR-1_Weekday-91,20150826,2
RJUN15-802CAR-1_Weekday-91,20150827,2
RJUN15-802CAR-1_Weekday-91,20150831,2
RJUN15-802CAR-1_Weekday-91,20150901,2
RJUN15-802CAR-1_Weekday-91,20150902,2
RJUN15-802CAR-1_Weekday-91,20150903,2
RJUN15-802CAR-1_Weekday-91,20150907,2
RJUN15-802CAR-1_Weekday-91,20150908,2
RJUN15-802CAR-1_Weekday-91,20150909,2
RJUN15-802CAR-1_Weekday-91,20150910,2
RJUN15-802CAR-1_Weekday-91,20150914,2
RJUN15-802CAR-1_Weekday-91,20150915,2
RJUN15-802CAR-1_Weekday-91,20150916,2
RJUN15-802CAR-1_Weekday-91,20150917,2
RJUN15-802CAR-1_Weekday-91,20150921,2
RJUN15-802CAR-1_Weekday-91,20150922,2
RJUN15-802CAR-1_Weekday-91,20150923,2
RJUN15-802CAR-1_Weekday-91,20150924,2
RJUN15-802CAR-1_Weekday-91,20150928,2
RJUN15-802CAR-1_Weekday-91,20150929,2
RJUN15-802CAR-1_Weekday-91,20150930,2
RJUN15-802CAR-1_Weekday-91,20151001,2
RJUN15-802CAR-1_Weekday-91,20151005,2
RJUN15-802CAR-1_Weekday-91,20151006,2
RJUN15-802CAR-1_Weekday-91,20151007,2
RJUN15-802CAR-1_Weekday-91,20151008,2
RJUN15-802CAR-1_Weekday-91,20151012,2
RJUN15-802CAR-1_Weekday-91,20151013,2
RJUN15-802CAR-1_Weekday-91,20151014,2
